userid,itemid,zscore
274,514,-0.0289473684210526
42,1022,-0.1776018099547511
296,7,0.390625
465,330,0.3836633663366336
395,618,-0.1018518518518518
263,675,-0.3041666666666667
63,567,0.10375
473,256,-0.2706422018348624
197,209,0.180939226519337
502,180,0.2453125
415,1036,-0.4614604462474645
380,149,0.047244094488189
274,153,-0.2789473684210526
342,785,0.0031645569620253
89,836,0.1941666666666666
84,422,0.1154513888888888
17,210,0.279783393501805
10,56,-0.3660220994475138
473,76,0.2293577981651375
458,281,-0.0953389830508474
278,145,-0.5668202764976958
93,175,0.0856249999999999
449,269,0.0337962962962963
501,300,-0.527027027027027
392,68,0.1657366071428571
88,1073,0.2401315789473683
405,430,-0.1330409356725146
282,174,-0.0330188679245282
221,40,-0.0122739018087855
188,282,0.2553475935828877
346,76,0.3567839195979899
405,2,-0.1330409356725146
79,212,-0.1896551724137931
63,602,-0.14625
473,75,-0.0206422018348624
377,618,-0.1059999999999999
417,257,0.525
94,595,-0.3543165467625899
197,100,0.430939226519337
193,497,0.0090163934426229
471,681,-0.0570342205323193
63,10,0.10375
492,99,0.3111111111111111
471,317,0.1929657794676806
331,272,0.2117486338797813
391,1011,-0.0112612612612612
283,747,-0.1382978723404255
293,339,0.1333333333333333
141,407,0.0909090909090909
449,6,0.0337962962962963
302,28,-0.3414256198347107
439,322,-0.7941176470588236
410,719,-0.1939655172413793
426,988,0.1129032258064515
457,716,-0.6721311475409836
324,1002,-0.102112676056338
395,1027,-0.1018518518518518
212,431,-0.0575396825396825
302,1272,-0.3414256198347107
487,433,0.1607142857142857
187,497,0.3080357142857143
309,1385,-0.7142857142857143
249,1198,-0.1967213114754098
140,258,-0.6074766355140186
12,828,-0.0243710691823899
405,426,0.1169590643274853
502,1315,-0.7546875
252,330,-0.2448453608247423
91,239,-0.3112113402061855
150,170,0.250814332247557
398,721,-0.2343260188087774
428,200,-0.0984299516908212
174,233,0.3157894736842105
390,68,0.0578512396694215
471,608,0.1929657794676806
466,287,0.0795454545454545
291,57,0.1935483870967742
498,663,-0.2156862745098039
495,131,-0.0077519379844961
285,89,0.0720486111111111
418,513,-0.0546875
253,547,-0.2625786163522012
434,366,-0.079155672823219
495,1073,-0.2577519379844961
345,11,0.427461139896373
353,1193,0.0643776824034334
172,304,0.197674418604651
2,320,0.5509259259259259
386,134,0.4095394736842105
304,478,-0.1024774774774774
353,188,-0.1856223175965665
377,923,-0.1059999999999999
338,316,-0.0009842519685039
121,660,0.0040983606557376
187,27,-0.1919642857142857
56,832,0.125
250,684,0.0519480519480519
344,287,-0.1616379310344827
202,287,0.3953488372093023
42,268,0.3223981900452488
312,177,0.3511450381679389
50,82,0.3586956521739131
157,208,0.2991329479768786
486,171,0.0887445887445887
404,1266,-0.2086160108548168
134,55,0.1545454545454545
488,291,0.0688073394495413
449,154,0.0337962962962963
160,264,-0.1379310344827586
341,731,-0.1094527363184079
221,728,0.2377260981912144
339,87,0.2102272727272727
359,404,-0.2401960784313725
343,136,0.3328947368421052
449,11,0.0337962962962963
415,81,0.2885395537525355
359,173,-0.2401960784313725
406,315,0.1327433628318584
247,195,-0.3928571428571429
449,773,0.0337962962962963
362,741,-0.2636655948553055
492,878,0.0611111111111111
313,410,0.0806122448979591
432,193,0.3719512195121951
403,257,0.1875
326,1169,0.1716549295774647
429,287,0.1115384615384615
76,55,0.0972222222222222
293,475,-0.1166666666666667
14,926,0.28125
437,120,0.2348484848484848
199,176,-0.0081018518518518
478,54,0.1448019801980198
166,224,-0.0942028985507246
294,229,-0.0599489795918366
42,407,0.3223981900452488
449,382,-0.4662037037037037
179,379,0.2658730158730159
414,179,0.2083333333333332
294,157,-0.0599489795918366
65,740,0.131578947368421
382,503,-0.0950704225352112
345,950,-0.322538860103627
494,477,0.0117370892018778
391,169,0.2387387387387387
445,310,-0.1875
213,317,0.025390625
333,27,-0.1298798798798799
415,530,0.2885395537525355
423,242,0.159090909090909
365,444,0.1515151515151516
225,407,0.3
424,6,0.0110294117647058
169,325,0.3068181818181817
468,135,-0.1337209302325581
448,170,0.0633333333333333
486,217,-0.4112554112554112
25,303,0.264018691588785
10,316,0.1339779005524861
323,274,-0.0871212121212121
91,70,0.4387886597938144
91,11,0.4387886597938144
243,659,0.0871848739495798
279,1034,0.1056201550387596
304,1014,-0.6024774774774775
457,12,0.0778688524590164
452,232,-0.3221153846153846
436,132,0.3545627376425855
0,29,-0.1525735294117647
428,290,0.1515700483091787
425,509,0.0420792079207921
449,487,0.0337962962962963
344,27,-0.1616379310344827
6,627,-0.2413151364764267
493,182,0.2819148936170212
393,49,0.285234899328859
17,485,-0.2202166064981949
342,527,-0.2468354430379746
333,49,0.3701201201201201
422,689,0.10546875
464,495,-0.109375
473,264,0.2293577981651375
488,320,-0.1811926605504586
494,657,-0.2382629107981221
499,1011,0.1644444444444444
304,152,-0.1024774774774774
14,254,0.53125
503,162,0.0946215139442231
176,54,-0.1543478260869565
287,344,0.28
183,442,-0.1653386454183266
192,401,-0.0413223140495867
20,674,0.5824022346368715
492,422,-0.4388888888888889
3,327,-0.3333333333333332
221,72,0.2377260981912144
499,158,-0.3355555555555556
173,1034,0.1045197740112994
93,568,-0.664375
367,200,0.4277777777777778
483,342,-0.4982014388489209
271,22,0.1666666666666667
452,96,-0.0721153846153845
122,99,0.037037037037037
292,932,-0.2577319587628865
415,338,0.2885395537525355
84,169,0.1154513888888888
428,1078,-0.3484299516908212
4,24,0.0314285714285714
260,300,-0.0277777777777776
269,721,-0.0833333333333332
397,62,-0.4273255813953488
398,156,0.0156739811912225
377,791,0.144
84,99,-0.1345486111111111
335,761,0.5096153846153846
328,283,-0.0999999999999999
455,430,0.1359447004608295
274,195,-0.0289473684210526
494,412,0.2617370892018779
267,540,0.0144817073170732
377,379,-0.1059999999999999
0,62,-0.4025735294117647
300,28,0.1181818181818181
461,677,-0.25
480,65,-0.2455357142857143
430,753,-0.0952380952380952
434,942,-0.079155672823219
405,513,-0.6330409356725146
346,234,-0.39321608040201
322,185,0.0955056179775281
94,448,-0.1043165467625899
499,664,-0.0855555555555556
129,247,-0.2464589235127479
449,144,-0.2162037037037036
425,524,0.0420792079207921
220,217,0.0958904109589041
502,68,-0.0046874999999999
142,312,0.275
124,215,-0.1098901098901099
434,39,-0.079155672823219
471,684,-0.3070342205323193
4,441,-0.4685714285714285
7,232,0.0508474576271186
17,60,0.029783393501805
439,750,-0.2941176470588236
214,190,0.0564516129032257
15,940,-0.8321428571428571
47,1063,0.0530303030303029
293,362,-0.6166666666666667
230,254,-0.1666666666666666
354,263,-0.0192307692307691
63,309,0.10375
497,190,0.1778523489932886
310,214,0.0510204081632652
150,184,0.000814332247557
124,368,-0.1098901098901099
279,216,-0.1443798449612403
39,285,-0.2214285714285714
453,518,-0.2447033898305084
398,317,0.5156739811912225
221,227,0.4877260981912145
193,624,0.0090163934426229
118,688,0.0124309392265193
330,123,0.0892857142857143
338,99,0.249015748031496
101,167,0.0960648148148147
404,1546,0.0413839891451831
173,450,0.3545197740112994
395,299,-0.1018518518518518
415,20,-0.2114604462474645
250,471,-0.198051948051948
416,200,0.1883561643835616
404,206,-0.2086160108548168
497,191,0.4278523489932886
166,725,-0.5942028985507246
335,795,0.0096153846153845
477,275,0.3960176991150442
435,738,0.0620689655172413
449,400,-0.2162037037037036
69,213,-0.116412213740458
360,332,-0.4442148760330578
434,10,0.420844327176781
371,1272,-0.0757575757575756
404,1399,-0.2086160108548168
206,297,-0.0576086956521738
177,789,-0.1703296703296702
6,97,0.0086848635235732
345,49,0.427461139896373
118,761,0.0124309392265193
473,552,-0.5206422018348624
4,185,0.5314285714285715
267,737,-0.2355182926829268
233,1120,0.4692708333333333
298,189,0.3839285714285714
9,693,0.1983695652173913
93,721,-0.414375
200,81,0.2422279792746113
84,27,0.1154513888888888
477,865,-0.6039823008849557
267,163,-0.2355182926829268
81,8,0.2321428571428571
338,701,-0.0009842519685039
408,748,-0.1477832512315271
346,163,-0.14321608040201
178,689,-0.5119047619047619
478,285,-0.6051980198019802
434,214,-0.329155672823219
455,497,0.1359447004608295
127,498,0.3342391304347826
93,474,0.3356249999999999
482,180,0.2372881355932203
404,556,-0.2086160108548168
129,891,-0.2464589235127479
424,251,-0.2389705882352941
313,696,-0.1693877551020408
482,899,-0.0127118644067796
392,684,-0.0842633928571429
267,228,-0.2355182926829268
226,136,0.3879310344827587
281,261,0.125
368,242,-0.25
302,52,-0.0914256198347107
428,194,0.1515700483091787
268,238,-0.2523219814241486
462,305,0.2838345864661654
449,300,0.0337962962962963
498,311,0.034313725490196
504,192,-0.0915178571428571
349,171,0.1699999999999999
436,483,0.1045627376425855
344,701,0.0883620689655172
386,97,0.1595394736842105
469,543,-0.1447368421052631
245,237,0.517948717948718
465,171,0.1336633663366336
408,8,0.1022167487684728
488,1237,0.0688073394495413
370,264,0.2254901960784314
282,201,0.2169811320754717
416,183,0.1883561643835616
61,654,-0.0754310344827586
232,260,0.1636363636363635
140,6,0.3925233644859813
425,604,0.0420792079207921
462,273,0.0338345864661654
496,30,-0.0448028673835125
101,408,-0.1539351851851852
255,30,0.2524154589371981
436,215,0.3545627376425855
262,173,0.2378048780487804
314,427,-0.0028735632183907
12,685,0.47562893081761
233,4,-0.0307291666666666
278,282,-0.0668202764976958
176,357,-0.4043478260869565
13,318,-0.7729591836734695
109,400,-0.0112781954887217
143,434,0.0813106796116505
404,75,0.2913839891451831
283,899,0.1117021276595744
499,835,0.4144444444444444
176,222,0.0956521739130434
12,416,-0.2743710691823899
104,747,-0.3478260869565217
398,1034,0.0156739811912225
486,42,-0.1612554112554112
415,82,0.2885395537525355
353,508,0.3143776824034334
144,938,0.1661392405063291
449,467,0.0337962962962963
453,481,0.0052966101694915
445,287,-0.1875
233,1167,-0.2807291666666667
233,854,-0.0307291666666666
420,515,0.2862903225806451
192,561,-0.0413223140495867
415,632,0.0385395537525354
209,55,0.2348484848484848
306,400,-0.6986607142857143
456,454,-0.006317689530686
159,1011,0.2708333333333333
416,763,-0.0616438356164383
47,518,-0.196969696969697
465,565,-0.1163366336633663
496,539,-0.2948028673835126
425,317,0.2920792079207921
64,254,-0.234375
300,117,0.1181818181818181
125,345,-0.1333333333333333
165,293,-0.1374999999999999
2,259,0.3009259259259259
312,76,-0.148854961832061
144,275,-0.5838607594936709
398,1136,0.2656739811912225
386,292,0.1595394736842105
351,171,0.3154761904761904
416,791,0.1883561643835616
498,346,0.034313725490196
462,987,-0.2161654135338345
293,751,-0.1166666666666667
452,577,-0.0721153846153845
263,183,0.1958333333333333
505,469,0.0816115702479338
169,983,0.3068181818181817
321,155,-0.0441176470588235
143,325,0.0813106796116505
449,156,-0.2162037037037036
378,703,-0.2474489795918367
455,11,-0.1140552995391704
156,289,0.053921568627451
492,885,-0.4388888888888889
209,179,-0.0151515151515151
31,239,-0.3292682926829268
421,221,0.134020618556701
458,294,-0.0953389830508474
416,474,0.1883561643835616
278,180,-0.0668202764976958
3,257,0.1666666666666667
64,650,0.015625
415,141,0.0385395537525354
435,95,0.0620689655172413
91,91,0.1887886597938144
494,796,0.0117370892018778
302,457,-0.0914256198347107
302,380,0.1585743801652892
393,228,-0.2147651006711409
492,10,-0.1888888888888888
58,2,0.0163612565445026
48,81,-0.4209302325581395
84,640,0.1154513888888888
481,288,-0.1057692307692307
404,648,-0.2086160108548168
86,21,0.0521327014218009
127,70,0.0842391304347826
13,920,0.2270408163265305
5,292,-0.1587677725118483
220,385,-0.1541095890410958
494,126,0.0117370892018778
293,306,-0.1166666666666667
449,770,-0.2162037037037036
455,1477,0.1359447004608295
341,222,0.1405472636815921
385,221,0.0869565217391304
372,155,-0.4334763948497854
404,238,0.2913839891451831
180,982,0.1270114942528735
364,1419,-0.3448275862068966
398,1245,-0.4843260188087774
243,779,0.0871848739495798
215,411,-0.4503816793893129
415,738,0.2885395537525355
330,213,-0.1607142857142857
278,469,-0.0668202764976958
436,228,-0.1454372623574145
109,225,-0.0112781954887217
89,1096,-0.0558333333333334
495,182,-0.2577519379844961
473,78,0.2293577981651375
109,55,-0.5112781954887218
177,280,-0.1703296703296702
408,263,-0.6477832512315271
404,1345,-0.2086160108548168
266,1089,-0.2337837837837838
234,302,0.0053191489361702
398,650,0.0156739811912225
404,811,-0.2086160108548168
454,1,0.1243386243386243
69,482,0.3835877862595419
499,1046,-0.0855555555555556
451,497,0.1468446601941747
471,379,0.1929657794676806
487,32,-0.3392857142857143
413,299,0.03
10,404,-0.1160220994475138
326,84,-0.3283450704225352
326,1102,0.1716549295774647
353,1064,-0.1856223175965665
404,790,-0.2086160108548168
291,1141,-0.0564516129032257
458,2,-0.3453389830508474
269,530,-0.0833333333333332
209,194,-0.0151515151515151
452,10,0.4278846153846154
117,6,0.0845070422535212
300,664,-0.3818181818181818
89,484,0.1941666666666666
456,639,-0.006317689530686
82,203,0.3951612903225806
393,207,0.285234899328859
4,431,0.2814285714285715
499,293,-0.0855555555555556
294,42,-0.0599489795918366
144,485,-0.0838607594936708
505,1045,0.0816115702479338
29,1,-0.191860465116279
102,203,-0.1551724137931034
307,498,-0.1895465994962216
454,464,-0.1256613756613757
494,139,0.2617370892018779
316,321,-0.1363636363636363
386,216,-0.0904605263157894
127,221,-0.1657608695652174
404,760,-0.2086160108548168
15,3,0.1678571428571429
451,95,-0.3531553398058252
215,312,0.299618320610687
471,26,-0.0570342205323193
496,241,-0.5448028673835126
281,889,0.125
232,639,-0.5863636363636364
302,846,0.1585743801652892
61,874,0.1745689655172413
451,482,0.3968446601941747
127,196,0.0842391304347826
380,516,0.047244094488189
318,305,0.1304347826086956
386,221,0.1595394736842105
473,609,-0.2706422018348624
173,11,0.3545197740112994
462,1382,-0.2161654135338345
447,302,0.1644736842105263
213,478,0.025390625
184,1019,-0.0104166666666667
415,76,0.0385395537525354
487,197,0.1607142857142857
199,225,-0.0081018518518518
503,545,0.0946215139442231
455,1018,0.1359447004608295
226,323,0.1379310344827586
416,418,0.1883561643835616
157,88,0.2991329479768786
327,1312,0.142226148409894
389,276,-0.4596774193548387
456,741,-0.006317689530686
457,208,0.0778688524590164
443,677,-0.1979166666666666
292,1207,-0.0077319587628865
268,156,-0.0023219814241486
487,404,-0.0892857142857143
174,146,-0.1842105263157895
3,209,-0.3333333333333332
197,299,-0.319060773480663
415,316,0.2885395537525355
6,198,0.2586848635235732
354,359,-0.0192307692307691
48,626,-0.1709302325581395
504,139,0.1584821428571429
408,11,0.1022167487684728
386,546,0.1595394736842105
434,658,0.170844327176781
290,468,0.3285472972972972
429,1346,0.3615384615384616
428,569,0.1515700483091787
17,950,-0.2202166064981949
408,59,0.3522167487684728
21,861,-0.587890625
447,883,0.1644736842105263
442,270,0.15625
453,195,-0.2447033898305084
356,104,-0.0328947368421053
307,87,0.0604534005037783
473,645,-0.0206422018348624
270,136,0.1043165467625899
10,691,0.1339779005524861
492,95,0.0611111111111111
428,279,-0.3484299516908212
434,173,0.420844327176781
447,895,0.4144736842105263
290,1477,-0.4214527027027027
398,1230,0.0156739811912225
0,248,0.0974264705882352
486,231,0.0887445887445887
360,1102,0.0557851239669421
364,994,0.1551724137931034
6,228,-0.2413151364764267
167,274,-0.0833333333333333
36,173,0.3377192982456141
327,687,-0.607773851590106
408,209,0.1022167487684728
338,482,0.249015748031496
403,330,-0.0625
380,994,0.047244094488189
127,651,-0.1657608695652174
43,379,0.0877483443708608
93,1013,0.0856249999999999
336,470,0.2647058823529411
345,943,-0.0725388601036269
89,660,0.1941666666666666
289,482,0.4116666666666666
180,923,0.3770114942528735
436,472,0.3545627376425855
406,217,0.1327433628318584
468,640,-0.1337209302325581
91,53,-0.0612113402061855
473,505,0.2293577981651375
93,178,0.3356249999999999
223,469,0.25177304964539
496,574,-0.0448028673835125
296,301,0.140625
58,614,0.0163612565445026
151,68,0.1698113207547169
84,1172,0.1154513888888888
428,1009,-0.0984299516908212
263,287,0.1958333333333333
406,226,-0.3672566371681416
418,256,-0.0546875
62,107,-0.2795698924731182
396,482,0.3235294117647058
158,242,0.1425233644859813
498,180,-0.2156862745098039
112,6,-0.1813725490196078
99,677,-0.0169491525423728
196,585,-0.0847457627118644
307,236,-0.1895465994962216
312,419,0.3511450381679389
498,513,0.284313725490196
452,116,0.1778846153846154
473,507,-0.2706422018348624
450,302,-0.183673469387755
380,1017,0.047244094488189
317,1043,0.0732758620689655
504,988,-0.5915178571428571
158,332,0.3925233644859813
150,69,0.000814332247557
469,267,-0.3947368421052631
353,659,-0.1856223175965665
447,267,-0.0855263157894736
362,10,0.4863344051446945
351,49,0.3154761904761904
344,110,0.0883620689655172
453,706,0.0052966101694915
467,497,0.2517482517482518
80,725,0.1767241379310344
494,229,0.2617370892018779
269,355,-0.3333333333333332
377,683,-0.1059999999999999
467,3,0.2517482517482518
455,659,0.3859447004608295
58,54,0.2663612565445026
384,144,-0.5738434163701067
380,19,0.297244094488189
473,321,-0.0206422018348624
304,630,-0.1024774774774774
65,126,0.131578947368421
380,317,0.297244094488189
396,614,0.3235294117647058
233,745,-0.2807291666666667
185,933,-0.1032608695652174
404,190,0.5413839891451832
404,66,0.7913839891451832
6,22,-0.2413151364764267
338,149,-0.0009842519685039
137,181,-0.0686274509803921
356,146,0.2171052631578947
475,764,0.1566265060240963
57,184,-0.4594155844155844
232,191,0.1636363636363635
397,952,-0.1773255813953488
423,288,0.409090909090909
428,548,0.1515700483091787
180,1001,-0.1229885057471264
373,69,0.1724452554744525
486,236,0.0887445887445887
55,199,0.089572192513369
456,117,-0.006317689530686
5,502,-0.1587677725118483
150,180,0.250814332247557
451,215,-0.1031553398058252
319,1,0.0698051948051947
229,239,-0.7124060150375939
378,92,-0.2474489795918367
24,654,-0.0128205128205127
92,865,-0.3375
25,1013,0.0140186915887849
144,1290,-0.0838607594936708
41,53,0.0683060109289617
176,49,0.3456521739130435
252,1015,-0.2448453608247423
270,442,-0.14568345323741
310,120,0.0510204081632652
382,356,0.1549295774647887
424,301,0.5110294117647058
441,568,-0.2814685314685314
261,234,-0.2921875
446,134,0.3507194244604317
233,1268,-0.0307291666666666
217,167,0.0990566037735849
410,21,0.0560344827586206
430,306,-0.0952380952380952
238,180,-0.3034591194968554
456,126,0.243682310469314
453,322,-0.2447033898305084
455,176,0.1359447004608295
248,11,0.2236024844720496
6,582,-0.4913151364764268
477,353,-0.1039823008849557
406,404,-0.1172566371681416
377,222,0.144
463,193,0.2405660377358489
180,476,-0.1229885057471264
285,923,0.0720486111111111
117,222,0.0845070422535212
143,280,-0.1686893203883495
113,155,0.0989583333333333
497,126,0.1778523489932886
415,13,0.0385395537525354
483,227,0.2517985611510791
421,323,0.384020618556701
496,626,-0.0448028673835125
378,567,0.2525510204081632
478,87,0.1448019801980198
372,400,0.0665236051502146
504,590,0.1584821428571429
341,300,0.3905472636815921
267,596,-0.2355182926829268
157,683,-0.2008670520231213
249,332,0.0532786885245901
428,503,-0.0984299516908212
129,245,0.0035410764872521
188,203,0.2553475935828877
403,1237,-0.0625
457,791,0.0778688524590164
392,320,-0.0842633928571429
465,231,0.1336633663366336
503,65,0.0946215139442231
116,762,0.2703488372093023
386,745,-0.5904605263157895
282,167,0.2169811320754717
15,769,-0.3321428571428571
405,920,0.1169590643274853
302,116,-0.0914256198347107
295,124,0.2057823129251701
377,156,-0.1059999999999999
193,480,0.0090163934426229
298,299,0.1339285714285714
300,402,0.1181818181818181
462,1163,-0.4661654135338345
449,649,0.0337962962962963
234,511,0.2553191489361702
485,689,-0.3055555555555556
398,495,0.0156739811912225
17,429,0.029783393501805
487,57,-0.0892857142857143
211,267,0.27
20,668,-0.4175977653631285
505,478,0.0816115702479338
340,1024,0.2976190476190476
404,725,-0.2086160108548168
400,482,0.2205882352941176
456,663,-0.006317689530686
343,695,-0.1671052631578947
499,243,-0.0855555555555556
486,139,-0.1612554112554112
89,69,0.1941666666666666
384,603,0.1761565836298932
449,287,-0.2162037037037036
364,268,0.1551724137931034
416,1138,-0.0616438356164383
129,764,0.0035410764872521
483,462,0.0017985611510791
338,356,0.249015748031496
6,174,0.2586848635235732
391,345,-0.0112612612612612
101,651,-0.1539351851851852
148,285,0.5277777777777778
51,120,-0.0669642857142858
469,918,-0.1447368421052631
42,1034,0.0723981900452488
496,779,-0.2948028673835126
436,275,0.3545627376425855
458,1046,-0.0953389830508474
233,155,-0.2807291666666667
290,366,0.0785472972972972
12,854,0.22562893081761
378,1021,-0.2474489795918367
176,152,0.0956521739130434
268,777,-0.0023219814241486
496,259,0.2051971326164874
414,640,-0.2916666666666667
404,1,-0.2086160108548168
324,270,-0.102112676056338
359,123,0.2598039215686274
267,3,0.2644817073170732
200,1192,0.2422279792746113
238,184,-0.0534591194968554
344,142,0.3383620689655172
144,235,-0.5838607594936709
140,973,0.1425233644859813
496,942,0.2051971326164874
252,493,0.2551546391752577
261,420,0.2078124999999999
373,288,-0.5775547445255474
21,104,-0.587890625
505,409,-0.4183884297520661
337,606,0.0
124,450,0.14010989010989
310,175,0.0510204081632652
434,134,-0.079155672823219
457,345,0.0778688524590164
464,524,-0.109375
58,356,0.2663612565445026
479,171,-0.1833333333333333
122,461,0.037037037037037
467,115,0.0017482517482517
213,222,-0.224609375
436,87,-0.1454372623574145
424,514,0.0110294117647058
173,363,-0.6454802259887006
504,98,0.1584821428571429
450,748,0.0663265306122449
506,342,0.0689655172413792
97,513,0.3518518518518518
0,268,0.3474264705882353
415,1335,-0.7114604462474645
384,428,0.1761565836298932
270,178,0.1043165467625899
270,392,0.1043165467625899
389,274,0.2903225806451612
405,460,-0.1330409356725146
326,153,0.1716549295774647
292,6,-0.0077319587628865
467,468,0.0017482517482517
416,482,0.4383561643835616
357,510,-0.4244186046511627
415,1399,0.0385395537525354
312,93,-0.148854961832061
342,520,0.2531645569620253
48,381,-0.1709302325581395
449,94,-0.2162037037037036
253,541,-0.0125786163522012
401,123,0.025735294117647
150,229,-0.249185667752443
498,237,-0.4656862745098039
253,195,0.2374213836477987
416,727,-0.0616438356164383
462,281,0.0338345864661654
449,0,0.0337962962962963
86,870,0.0521327014218009
315,922,0.41
335,3,0.2596153846153846
59,356,-0.0216346153846154
278,127,0.4331797235023041
17,401,-0.2202166064981949
377,805,0.144
416,777,0.1883561643835616
238,473,0.1965408805031445
416,999,0.1883561643835616
93,191,0.0856249999999999
416,1206,-0.0616438356164383
307,156,0.3104534005037783
278,1434,-0.0668202764976958
266,384,-0.2337837837837838
428,624,-0.0984299516908212
496,251,-0.0448028673835125
476,780,-0.1142857142857143
422,346,-0.14453125
84,1009,-0.3845486111111111
220,297,0.0958904109589041
202,99,-0.6046511627906976
454,503,0.1243386243386243
275,353,0.1336872586872587
249,526,0.0532786885245901
235,590,0.1310483870967742
103,256,0.3333333333333333
43,99,0.3377483443708609
182,54,0.2028301886792453
7,517,0.0508474576271186
31,474,0.4207317073170732
290,822,-0.1714527027027027
127,267,-0.1657608695652174
446,257,0.3507194244604317
4,193,0.2814285714285715
398,451,0.0156739811912225
404,553,-0.2086160108548168
371,261,-0.0757575757575756
380,565,-0.452755905511811
333,1169,0.12012012012012
249,312,0.3032786885245901
229,97,0.287593984962406
317,160,-0.1767241379310344
312,117,0.1011450381679389
278,98,-0.0668202764976958
17,164,0.029783393501805
467,410,-0.2482517482517482
307,640,0.0604534005037783
325,7,0.1684491978609625
255,105,0.002415458937198
384,1158,0.1761565836298932
388,518,0.07380073800738
449,153,-0.2162037037037036
1,282,0.3225806451612903
496,507,-0.0448028673835125
297,293,-0.2578740157480315
388,131,0.3238007380073801
503,178,-0.6553784860557769
390,317,0.0578512396694215
503,806,0.0946215139442231
416,560,-0.0616438356164383
129,234,0.0035410764872521
462,126,0.5338345864661654
267,127,0.0144817073170732
298,1505,0.1339285714285714
5,464,-0.6587677725118484
377,6,0.144
129,410,0.2535410764872521
275,1300,0.1336872586872587
487,153,-0.0892857142857143
87,310,0.2619047619047618
206,275,-0.3076086956521738
91,673,0.1887886597938144
489,992,-0.4473684210526315
4,228,-0.2185714285714285
485,286,0.1944444444444444
455,483,0.1359447004608295
326,69,0.1716549295774647
496,656,-0.0448028673835125
329,62,-0.3741496598639455
79,153,-0.1896551724137931
63,474,0.35375
388,466,-0.1761992619926199
398,1183,0.0156739811912225
119,257,0.3557692307692307
180,104,-0.1229885057471264
94,167,0.14568345323741
261,209,-0.0421875
94,27,0.14568345323741
216,28,-0.2401315789473684
420,6,-0.2137096774193548
333,590,0.12012012012012
0,31,0.3474264705882353
451,206,0.1468446601941747
297,57,-0.0078740157480314
387,300,-0.0432692307692308
190,299,0.0925925925925925
513,95,0.2899484536082474
398,187,0.2656739811912225
377,209,0.144
55,549,0.089572192513369
279,219,0.3556201550387596
183,380,0.0846613545816733
98,314,0.1121323529411765
504,712,-0.0915178571428571
220,6,0.0958904109589041
376,337,-0.2272727272727273
286,236,0.221774193548387
296,429,-0.609375
425,612,-0.2079207920792078
329,97,0.1258503401360544
391,812,-0.2612612612612612
275,414,-0.1163127413127412
93,110,0.0856249999999999
424,750,-0.2389705882352941
393,100,0.035234899328859
93,527,0.3356249999999999
250,32,-0.198051948051948
233,179,-0.0307291666666666
382,99,-0.0950704225352112
82,831,-0.1048387096774193
40,201,-0.4423076923076923
333,427,0.12012012012012
377,384,0.144
141,332,0.3409090909090909
94,490,0.14568345323741
168,494,-0.2432432432432432
415,92,0.0385395537525354
456,218,-0.006317689530686
335,1040,-0.2403846153846154
362,67,-0.2636655948553055
270,522,0.1043165467625899
424,876,0.0110294117647058
311,631,-0.3452914798206279
329,98,-0.1241496598639455
492,924,-0.1888888888888888
492,155,-0.6888888888888889
471,70,-0.5570342205323193
313,422,0.0806122448979591
489,256,0.0526315789473684
275,822,-0.1163127413127412
428,210,0.4015700483091787
467,22,0.0017482517482517
22,960,0.3410596026490066
65,404,-0.1184210526315789
60,326,-0.2380952380952381
48,158,-0.1709302325581395
502,658,0.2453125
416,1231,-0.3116438356164384
233,1050,-0.2807291666666667
502,899,0.2453125
392,1467,0.1657366071428571
73,350,-0.1602564102564102
104,689,-0.0978260869565217
231,116,-0.2258064516129032
285,702,-0.4279513888888888
144,155,0.4161392405063291
502,193,-0.0046874999999999
302,10,0.1585743801652892
354,270,-0.2692307692307691
291,522,-0.0564516129032257
235,495,-0.1189516129032257
263,1354,-0.0541666666666666
58,482,0.2663612565445026
473,292,-0.0206422018348624
451,587,-0.1031553398058252
21,430,0.162109375
415,256,-0.2114604462474645
62,332,0.2204301075268817
270,97,0.3543165467625899
507,237,0.0431034482758621
1,275,0.0725806451612903
101,244,0.0960648148148147
434,375,-0.329155672823219
300,180,0.3681818181818181
75,1156,-0.6402439024390244
435,503,0.0620689655172413
502,163,-0.2546874999999999
510,345,0.0625
449,1019,0.0337962962962963
89,88,0.1941666666666666
337,512,0.25
503,71,0.0946215139442231
513,14,0.0399484536082473
5,460,0.0912322274881516
497,53,-0.3221476510067114
245,440,0.0179487179487179
370,422,0.2254901960784314
156,99,0.303921568627451
215,279,-0.4503816793893129
314,172,-0.0028735632183907
456,56,-0.006317689530686
497,186,0.1778523489932886
206,482,0.4423913043478261
76,267,0.3472222222222222
89,299,-0.3058333333333334
103,257,0.0833333333333333
22,587,0.0910596026490065
454,69,-0.1256613756613757
59,493,-0.0216346153846154
400,403,-0.2794117647058823
223,283,0.00177304964539
492,410,-0.6888888888888889
398,96,0.2656739811912225
221,185,0.4877260981912145
152,49,-0.4891304347826086
488,309,0.0688073394495413
503,677,0.0946215139442231
485,993,-0.0555555555555555
232,46,0.1636363636363635
449,711,-0.2162037037037036
95,193,-0.5669642857142858
487,473,-0.3392857142857143
416,773,0.1883561643835616
412,301,-0.415
243,214,0.0871848739495798
336,126,-0.2352941176470588
496,273,-0.0448028673835125
482,461,-0.0127118644067796
69,23,0.1335877862595419
